,rec1,rec2,rec3,rec4,rec5
15998,13509,6829,6268,9212,14514
15999,6386,17062,3138,10377,9673
16000,15888,16092,16385,7119,7371
16001,7067,7147,14371,15797,5643
16002,7152,1833,12620,6510,9899
16003,6627,15067,17288,6050,8661
16004,480,6829,3763,4945,148
16005,3964,14449,16385,16328,13417
16006,15400,16350,5282,11961,12828
16007,7147,2506,15053,12363,13088
16008,8967,4428,6948,11342,12686
16009,16853,16385,16259,15140,12542
16010,1833,7495,12240,2851,8231
16011,16857,2771,458,2101,13593
16012,13145,11298,4279,14371,9920
16013,13135,13614,9341,17472,16800
16014,11424,1951,14825,1138,4428
16015,2851,16350,11790,4428,12686
16016,4190,16110,8464,8039,11196
16017,12008,7012,2101,15937,15939
16018,3077,8419,4428,2966,12686
16019,9615,16138,13135,13614,1951
16020,8925,13509,6268,9592,14514
16021,17273,8892,15799,16138,7514
16022,17021,4373,1951,15102,5854
16023,4567,16324,4564,2829,10349
16024,4373,1951,15102,5854,10234
16025,4521,3059,9890,16392,1877
16026,12505,10886,11382,6988,15874
16027,7495,15808,2851,16350,2778
16028,9167,16220,2016,4610,3454
16029,13145,10769,11546,14006,4894
16030,1833,2368,16092,2851,7119
16031,17259,16031,3181,4239,6445
16032,679,12601,746,1820,6708
16033,6386,3138,10377,6319,9673
16034,12795,6386,3138,10079,354
16035,8289,15053,15674,5242,7727
16036,7147,11298,9920,15797,5573
16037,6807,14252,2277,15842,18
16038,10419,2208,10430,5370,13980
16039,4373,1951,15102,5854,14111
16040,16254,7067,11298,10250,2220
16041,8883,1455,1664,1243,11201
16042,2829,16483,16324,7452,10349
16043,5253,13193,13736,15190,14624
16044,13714,14312,15781,6034,10853
16045,15506,10114,1611,17667,11387
16046,6277,11269,17103,11201,8344
16047,10114,1611,15067,10966,1593
16048,6386,17342,3138,17377,4428
16049,15506,8380,10114,17667,1686
16050,10114,1611,16548,1686,11387
16051,8838,7067,11298,14371,9920
16052,5253,13193,7564,15190,2841
16053,11096,6135,11333,12490,12015
16054,13963,11298,13193,8126,13088
16055,15123,5404,3100,16830,3217
16056,7147,10250,15797,7602,17249
16057,16342,991,17401,3660,933
16058,7067,9881,10761,14006,5401
16059,13408,8466,4146,14071,5570
16060,2530,16676,1969,17323,16648
16061,16410,9641,3820,5282,9212
16062,15190,2841,14624,8798,10209
16063,13963,3138,3763,8126,10377
16064,5404,5027,232,3763,148
16065,9333,9324,10949,8545,15488
16066,9986,9615,15799,16138,8892
16067,6386,9333,3138,2372,12361
16068,16863,12552,12001,8696,10034
16069,16069,5475,3467,11550,4935
16070,17273,1781,8892,9615,2771
16071,9881,13145,7067,10769,10250
16072,8594,1611,11665,16072,4464
16073,13509,13181,7898,2091,6268
16074,9881,10769,15372,14006,11814
16075,16127,5253,12273,15190,16043
16076,10349,2829,7452,16483,16324
16077,15638,8419,4428,11790,11342
16078,15996,13498,16765,5742,15247
16079,6300,9881,7067,14006,10250
16080,9193,16853,15993,16259,15140
16081,8453,14123,5745,15055,3467
16082,9615,15799,16138,8892,17342
16083,14442,9289,5481,9405,13927
16084,15506,1611,8380,8065,1686
16085,4318,9920,2220,3821,11834
16086,16857,5481,13558,2771,9328
16087,13709,7147,13304,4279,4318
16088,13834,13892,4825,15697,10555
16089,9377,9458,306,2851,7371
16090,13145,7147,15372,14006,14371
16091,4475,9002,11804,16673,12795
16092,15888,16092,16385,4318,13417
16093,1951,4305,8523,16019,16487
16094,16853,9193,11455,8398,16259
16095,13509,3693,6268,17598,10179
16096,16695,9723,3763,1008,3278
16097,6386,3138,15140,13955,10377
16098,4373,1951,15102,5854,6369
16099,1951,4305,16019,16487,10234
16100,1951,12575,4305,16019,4428
16101,2947,12339,4935,12505,15591
16102,14926,12841,6754,14371,4318
16103,724,8297,12704,3145,12529
16104,2779,11788,15460,7602,7489
16105,7501,3660,4772,14136,12639
16106,12864,16611,5813,6395,13998
16107,13233,10316,5041,7706,13025
16108,14716,15067,4611,4376,14857
16109,2434,5288,12698,8731,15785
16110,6277,11269,5976,4943,13036
16111,8380,10114,15506,1611,9261
16112,8892,7049,8042,4428,12686
16113,16853,8398,16259,5391,16706
16114,11269,1243,10188,13036,3904
16115,6386,3138,10377,9673,12079
16116,16234,724,2368,16092,61
16117,12666,5020,5500,2128,10612
16118,13962,12608,407,9032,15618
16119,12601,3820,12597,15592,3660
16120,5404,5027,480,778,11790
16121,5027,7953,354,6268,9204
16122,6386,3138,13955,15053,10377
16123,12795,16695,3763,148,1546
16124,16032,10257,679,10804,16261
16125,17259,16031,3181,4239,6445
16126,5041,13986,4638,9499,10316
16127,16673,2932,5253,14791,12273
16128,4475,7514,5027,10058,5327
16129,6386,17062,3138,3809,1138
16130,10122,6386,11650,3138,12152
16131,16131,11269,4093,16110,6251
16132,16864,1583,10034,14966,14195
16133,8967,12941,8042,4428,11342
16134,5027,7948,16418,6757,3103
16135,3745,2399,15455,5027,12795
16136,13509,16796,6268,4629,14514
16137,1951,4305,16692,3660,4772
16138,16138,9615,8892,10039,15638
16139,1611,1686,6849,11387,15067
16140,1229,7938,13652,13825,9208
16141,10769,14006,13304,10250,5643
16142,2368,15482,7152,16234,1833
16143,1611,11121,17667,6343,11387
16144,6386,17342,3138,17377,10377
16145,7067,13145,10769,11298,5573
16146,13018,4428,10620,9242,2966
16147,10445,11733,7021,4428,12686
16148,8925,13509,6268,14514,5020
16149,4373,1951,8925,15102,2284
16150,6655,13193,12273,15190,2841
16151,12575,2021,2939,16963,15724
16152,1951,12575,2939,4305,16019
16153,6386,16092,3138,12490,15674
16154,7147,7067,4279,2220,5573
16155,6386,6886,3138,10079,7501
16156,15799,8892,10039,5571,6418
16157,2220,7057,17534,7795,7032
16158,5253,13193,7564,15190,6074
16159,14442,2840,3024,2435,4213
16160,16234,16261,2368,7537,16092
16161,15506,1611,8380,1686,11387
16162,15506,11387,15067,10966,7017
16163,16403,12408,11620,6988,13265
16164,2851,16350,11790,4428,11342
16165,4318,7602,2070,4624,2942
16166,16908,4463,8811,5745,12505
16167,8449,9881,7147,10769,11298
16168,4825,13892,16784,15697,7619
16169,7147,14006,4279,10250,4318
16170,15756,9083,8790,1989,6638
16171,2236,12573,15734,14055,4847
16172,8380,13545,1745,11387,6849
16173,4271,6300,13145,15372,11298
16174,1765,10920,4428,10201,12686
16175,12552,16220,16863,8696,10034
16176,10769,14926,4130,7870,2220
16177,3443,17225,16978,10448,10391
16178,9083,14084,12639,12877,8663
16179,4847,15734,12573,14055,2236
16180,13509,6268,14514,5020,5195
16181,17459,5481,9154,15744,10761
16182,8645,4373,15102,5854,7621
16183,8892,8192,15066,9095,4428
16184,13892,4825,16784,5742,10555
16185,12575,9289,3745,2939,13927
16186,6386,3138,10377,17457,9673
16187,12573,15734,14055,2236,4847
16188,5481,7067,9881,3595,12873
16189,4254,6093,7067,17453,13507
16190,13145,7067,9881,2220,13088
16191,13614,13135,1660,17167,4426
16192,4847,14055,14673,12573,14295
16193,2949,9577,900,10079,5242
16194,16092,3138,11333,15674,5242
16195,1833,830,16092,16196,3809
16196,16092,8025,17204,2851,10149
16197,1833,15482,7120,16196,10149
16198,6386,3138,184,5981,10377
16199,1039,16234,9660,17273,14716
16200,12575,13614,13135,16789,4261
16201,13509,11261,1688,6268,4428
16202,9615,8419,8258,13083,4428
16203,16963,10039,15724,13577,14721
16204,709,16234,16092,9577,7989
16205,1368,12008,7012,2101,16655
16206,1951,12575,4305,3660,16019
16207,1026,9193,16853,16259,15140
16208,1026,8892,15799,16138,9615
16209,12575,6386,2939,3138,10079
16210,5481,14006,9328,10621,7501
16211,5344,9141,5370,4702,5282
16212,16966,6648,10804,743,6886
16213,16031,15055,5745,11382,2375
16214,8681,8680,5344,13320,2652
16215,13509,6268,14514,4799,5020
16216,13509,17273,6268,15550,14514
16217,17318,8967,12941,7870,4428
16218,13509,6268,2277,14514,12995
16219,1951,2939,4305,16019,4428
16220,16220,6632,2016,11991,4610
16221,16370,7139,621,6897,3660
16222,12905,10539,15600,13459,5310
16223,11030,13135,13614,8786,12330
16224,1951,2939,4305,16019,16487
16225,2851,7021,1487,11790,12686
16226,10732,2463,7329,17460,6295
16227,7120,1833,3300,10951,14391
16228,2062,7397,15105,2227,11300
16229,1951,2939,4305,16019,4428
16230,5027,232,3763,148,15632
16231,13084,12849,16234,2368,12289
16232,997,1888,10648,10710,6640
16233,13509,1102,6268,17034,5020
16234,2368,5481,2949,14449,11650
16235,9615,10039,15638,14721,9213
16236,9660,10419,9679,10430,2235
16237,1765,4428,10201,13551,12686
16238,4825,13892,16784,15697,10555
16239,16234,7150,5716,6793,9577
16240,1833,3300,8665,7021,16350
16241,16027,5988,10185,3046,9870
16242,7601,5370,15309,10273,4072
16243,6386,3138,11333,12490,13164
16244,1781,13509,7021,6268,15842
16245,11096,6135,11333,12490,12694
16246,9377,9458,2642,2851,2403
16247,6386,3138,10377,3456,9673
16248,9742,2851,2101,7371,11790
16249,9304,11553,10176,17489,16019
16250,7452,16324,2829,10349,16483
16251,16138,9615,16013,9341,8042
16252,6386,6886,3138,7501,12645
16253,11298,2220,15868,15733,11193
16254,7067,13145,16254,14006,15797
16255,15888,16092,16385,6119,13417
16256,7067,2225,5902,3821,6300
16257,6386,16853,3138,10377,9673
16258,13509,6268,14514,5020,14874
16259,16853,9193,16259,15140,10078
16260,16853,9193,17342,16259,15140
16261,7537,10257,16160,679,14385
16262,14345,6046,22,3757,6560
16263,5404,15951,16695,232,3763
16264,8380,1611,16264,17667,11387
16265,1951,306,9819,12288,7119
16266,10482,1833,10571,10572,6500
16267,6386,3138,2851,10377,9673
16268,15482,7577,13619,11920,12288
16269,10114,15506,17667,4376,10063
16270,17259,16031,3181,4239,6445
16271,14924,5404,7953,8665,12558
16272,2706,4207,11145,13733,17303
16273,12008,7012,231,2101,4318
16274,10605,14716,4521,2910,11756
16275,2530,14191,16676,1969,2025
16276,9615,16138,8892,15799,14552
16277,1833,7120,15482,10149,8665
16278,12575,2939,306,2913,2851
16279,9353,4428,11342,12686,13926
16280,1833,7120,15482,10149,8629
16281,1833,7120,15482,12620,10149
16282,6632,9167,4228,11316,15016
16283,1951,4131,4305,16019,16487
16284,13509,8893,5510,7182,6268
16285,5481,724,14006,9328,7501
16286,5404,3763,505,15632,7843
16287,16289,5988,15626,16288,16291
16288,16289,16287,5988,15626,15821
16289,14654,16287,15626,16288,16291
16290,9333,6386,3138,10377,7075
16291,16289,16287,15626,18,16288
16292,13509,14105,6268,10811,14514
16293,10445,11733,7021,4428,11342
16294,5027,17342,7953,10078,7350
16295,15799,8892,9615,16138,5995
16296,14654,13004,5988,15821,2590
16297,12575,16789,8058,13135,2939
16298,13453,4943,6277,16110,12018
16299,6843,1833,2787,10951,6821
16300,8058,16789,3348,16301,9770
16301,16789,8058,16300,3348,11321
16302,16110,10912,11441,8883,8536
16303,17633,686,555,960,6
16304,16857,16254,10769,2771,2101
16305,1951,2939,4305,16019,4428
16306,2949,3106,314,10079,900
16307,17259,16031,3181,4239,6445
16308,5481,7147,865,9328,10621
16309,9333,15715,15478,2910,9324
16310,9777,4057,10054,10371,930
16311,7067,14926,11298,6754,10250
16312,5481,16234,10122,11650,15372
16313,11077,13609,15042,6300,10250
16314,6138,3540,12408,16125,15591
16315,2530,16789,14191,16676,1969
16316,16695,14670,5391,9723,1008
16317,11045,14926,6754,7870,15797
16318,12575,13135,2939,3133,5233
16319,13509,4987,6268,14514,5020
16320,7564,12948,15190,2841,14624
16321,6386,13963,3138,8126,9857
16322,7049,9147,4428,11342,12686
16323,13509,6268,23,13532,14514
16324,16324,7452,10349,2829,16483
16325,9615,16138,15799,8892,17092
16326,11096,6135,11333,12490,6958
16327,1745,15067,7017,1593,10063
16328,14449,5310,15888,6888,10122
16329,11589,10419,15799,8892,9377
16330,9660,7397,7111,14822,4120
16331,8380,1686,4970,6849,5918
16332,5844,2718,1686,1745,11387
16333,14972,16092,7766,7119,12639
16334,13145,15372,14371,4279,10250
16335,4023,1019,18,13570,6090
16336,1781,2208,14654,7021,15842
16337,13834,2236,4847,12573,14055
16338,12575,2939,16092,462,14289
16339,1011,9002,1951,15102,7621
16340,2946,7096,14312,10833,10966
16341,2484,16483,7452,2829,10349
16342,16057,3300,17401,3660,14391
16343,1833,16092,2851,7119,7371
16344,11970,7039,17667,6849,11387
16345,7152,12795,16695,11179,16830
16346,13509,6268,14514,5020,12406
16347,7096,2946,15738,3287,10705
16348,14941,16765,2352,4736,12184
16349,10955,14006,4305,14371,4279
16350,13295,13509,8665,5282,11790
16351,6386,3138,12490,15674,5242
16352,7637,12228,3729,2824,12184
16353,8335,12292,8470,15781,10477
16354,3763,9680,12734,3278,148
16355,10039,14721,11103,9213,8522
16356,1951,4373,15102,5854,4305
16357,12941,7049,4428,10201,12686
16358,6135,11096,12795,11333,12490
16359,15713,6809,8605,15873,2527
16360,1057,9824,11411,464,3809
16361,13509,13433,6268,14514,5020
16362,5253,12273,7564,2841,14624
16363,5404,779,232,7727,16321
16364,3767,13193,12273,7564,15190
16365,1951,4305,16019,13375,16487
16366,1781,17273,10419,10430,11733
16367,4373,1951,15102,5854,4305
16368,4564,4567,7176,8652,5833
16369,15888,16092,16385,3809,1138
16370,13317,7802,762,6897,3660
16371,17633,555,960,6,317
16372,17342,900,12288,3193,354
16373,4825,13892,16784,3357,10555
16374,1951,306,10079,900,3660
16375,16234,2368,5481,2949,12277
16376,17633,555,960,6,12112
16377,1951,4373,15102,5854,7870
16378,17273,1781,8892,16138,9615
16379,1951,4305,16019,4428,16487
16380,10114,11387,10966,4376,7017
16381,8665,12288,12558,7119,15674
16382,1833,15482,10149,7371,15821
16383,4847,3134,14055,2236,3573
16384,1951,4373,15102,5854,14655
16385,16234,14449,3964,16328,15321
16386,12200,1913,2851,7119,2403
16387,7067,11298,14006,10250,14371
16388,1611,15067,5966,17682,10063
16389,2434,5288,1808,14195,7076
16390,15100,11513,14177,14251,17288
16391,10605,9333,4521,9324,15488
16392,10605,15715,14716,4521,3059
16393,6386,16092,3138,11333,15674
16394,16254,13145,15372,11298,4279
16395,10014,5516,5745,12408,12505
16396,12694,5896,15373,12212,17446
16397,16092,12639,3193,8084,9707
16398,12490,15674,5242,10377,9673
16399,1059,7237,4428,15584,12686
16400,13963,3763,8126,16321,14973
16401,13736,16350,15526,16402,11985
16402,5856,4475,15526,16401,17701
16403,17259,16031,3181,4239,6445
16404,12515,12517,13509,9251,12516
16405,16406,6453,16407,16408,10563
16406,16405,2786,6453,16407,16408
16407,16406,16405,6453,16408,4728
16408,16406,16405,16410,16407,10563
16409,16406,16405,16410,16407,16408
16410,3820,11398,12100,2938,9212
16411,5510,7182,12251,5370,852
16412,13584,14654,9063,5988,1487
16413,16092,11333,4120,5514,11414
16414,13509,10349,11261,16483,10977
16415,6386,17342,3138,17377,4428
16416,9193,16853,16385,16259,15140
16417,11298,10250,2220,5873,13543
16418,2829,10349,16324,7452,16483
16419,6386,3138,2022,13955,16706
16420,16046,13698,3184,5578,1048
16421,1781,13509,11733,7021,6268
16422,16913,4048,8073,15363,6441
16423,13509,1138,2688,3815,5889
16424,16424,16131,16993,6445,2929
16425,17093,6386,15881,3138,3760
16426,7953,11412,12694,6204,12212
16427,14591,10670,17273,16138,1781
16428,16890,726,654,12479,648
16429,13509,16483,6268,7021,9631
16430,13081,5931,724,14088,17044
16431,13042,16695,10288,3278,12015
16432,15053,15674,5242,10377,9673
16433,13443,14192,4428,11342,12686
16434,9413,10394,8790,2710,15290
16435,6386,3138,10377,9673,14065
16436,4373,10394,10395,16483,10349
16437,1863,7025,13443,16433,12184
16438,1833,7120,15482,3300,10149
16439,13810,12941,4428,12686,11342
16440,9458,2851,15053,7119,7371
16441,10616,6497,2671,15479,15325
16442,1833,7120,15482,12620,10149
16443,1833,15482,7120,10149,7119
16444,1833,15482,7120,10149,8665
16445,2851,3809,7119,7371,14392
16446,1833,15482,7120,10149,7119
16447,13584,14654,5988,1487,15821
16448,6386,3138,3760,11146,10377
16449,11807,17667,3180,8648,10966
16450,10609,9136,3642,5141,12694
16451,10605,15478,9324,15442,3664
16452,9152,5282,5563,5561,14212
16453,9152,5563,5561,5514,9179
16454,6386,3138,15140,10377,9901
16455,13509,17020,6268,14514,5020
16456,4475,5027,7514,16673,10058
16457,13145,7147,7067,11298,15106
16458,16092,16385,7119,3903,7371
16459,13509,6268,14514,5020,8897
16460,2840,17478,9167,14981,4213
16461,3138,11333,12490,15674,5242
16462,10188,15258,5976,4093,13615
16463,17649,16853,9193,16695,16259
16464,16220,9280,9167,11563,9086
16465,16092,3193,12639,4428,11342
16466,6497,9383,2671,10616,13974
16467,13145,10769,15372,11298,14006
16468,588,6331,14487,10033,8930
16469,5555,10493,15387,10951,1673
16470,15799,16138,13614,9615,1951
16471,8380,15506,1686,1745,11387
16472,3663,16138,8892,9193,17342
16473,15234,16302,13785,13793,16517
16474,12299,6616,2387,2901,9036
16475,4475,16673,5027,16611,15526
16476,4475,7557,16475,16350,15526
16477,4475,7557,16475,16350,15526
16478,5253,13193,12273,7564,2841
16479,6386,14950,15674,5242,10377
16480,6386,15100,3138,16259,10377
16481,14449,16234,3964,16385,15321
16482,12694,11908,17141,12421,6382
16483,16324,7452,10349,2829,16483
16484,13145,7147,9881,10769,14006
16485,6386,9193,17062,3138,10377
16486,14280,10235,6036,15161,17109
16487,1951,12575,4305,16019,10234
16488,5253,7564,2841,10793,14551
16489,9333,3138,15053,10377,16321
16490,16546,15738,3287,440,4428
16491,10114,1686,11387,10966,7017
16492,16092,3138,15674,5242,13903
16493,6386,3138,10609,10377,15228
16494,15888,16092,16385,17045,11638
16495,15888,16092,16385,2528,2173
16496,9660,15482,5977,16385,13417
16497,12008,7012,2101,15939,15938
16498,14378,8380,5545,16927,3401
16499,16611,15937,15939,15938,1932
16500,10769,14371,2220,7057,12727
16501,12552,12001,10034,4152,11991
16502,7152,11179,959,7112,327
16503,4475,7514,5027,16673,15526
16504,6627,8665,12288,7119,12639
16505,14654,9124,12948,18,10565
16506,13509,2208,10430,8360,15842
16507,11333,12490,8665,9204,16402
16508,1833,7120,15482,10149,12558
16509,13509,6268,14514,5020,6540
16510,13145,10769,11298,14006,3809
16511,15468,3951,7509,10275,12321
16512,39,17296,9427,8126,8381
16513,6386,17062,3138,10377,17457
16514,9280,13036,9425,16514,15617
16515,1951,12575,2939,4305,16019
16516,7067,10250,15053,2220,15797
16517,4943,16962,4952,16517,8883
16518,16234,2368,16092,9577,900
16519,7147,4279,10250,4318,9920
16520,6632,8326,11316,2052,8951
16521,13509,15815,6268,16745,2474
16522,6386,3138,10377,9673,14065
16523,6386,15100,3138,15140,6662
16524,13595,5578,17044,8709,12524
16525,16092,3766,6305,11106,8388
16526,14540,3077,12008,7012,2101
16527,13296,13509,6268,14514,5020
16528,14449,16385,16328,10171,15321
16529,3138,11333,12441,15674,5242
16530,13919,17273,3024,16692,2297
16531,16254,7147,6119,14371,4279
16532,8967,3809,1138,4428,6948
16533,16254,10250,4318,15222,10375
16534,14654,1487,14485,8084,6328
16535,7147,7067,9881,16254,4279
16536,11620,17061,3540,5745,14513
16537,1387,4428,12686,11342,14248
16538,1951,12575,4305,16019,4428
16539,8449,16254,7147,14006,4279
16540,1951,4373,15102,5854,6268
16541,6386,17342,17377,9673,11342
16542,1951,12575,4305,16019,16487
16543,16092,11333,12490,15674,5242
16544,16695,5391,9723,3763,1008
16545,15506,1611,11387,6849,15067
16546,15738,3287,7049,4428,11342
16547,12575,2939,306,2913,2851
16548,13964,1611,1686,1745,7017
16549,4475,7514,11804,16611,15526
16550,2859,16254,13145,7147,4867
16551,1611,17667,1686,15067,10966
16552,15888,16092,16385,13417,7119
16553,12575,8058,1951,16789,2939
16554,15506,1611,10114,1686,1745
16555,13509,3802,11544,6268,17631
16556,13509,16483,6268,14514,5020
16557,9289,10122,11729,13614,13135
16558,14654,4298,12948,15842,18
16559,3895,8333,18,13570,5515
16560,13963,3763,148,16321,14973
16561,13509,10977,2829,13421,6268
16562,9660,15482,5977,16385,13417
16563,4254,2435,9888,14136,16383
16564,13145,15372,11298,3160,2070
16565,5027,9657,1913,17342,7953
16566,8892,1138,1267,4428,2966
