,rec1,rec2,rec3,rec4,rec5
14697,11096,2036,11333,12490,15674
14698,5404,148,15632,4424,7574
14699,16092,2372,14392,17054,5214
14700,16993,4463,3467,11620,10196
14701,8398,16259,15140,6662,3278
14702,1921,8672,1913,12137,3739
14703,6386,3138,10377,9673,14065
14704,7870,8546,4428,3010,14446
14705,15993,170,16080,8989,15167
14706,216,11121,3077,9852,16665
14707,15322,8471,2454,879,1685
14708,8594,8380,11665,16072,2857
14709,9506,12701,15202,5773,15426
14710,7147,10250,9920,7602,13325
14711,1611,6849,7017,12150,16652
14712,14513,16993,6445,11020,14878
14713,10769,13638,6119,10234,5623
14714,16963,10769,10304,14654,11342
14715,16324,16483,2829,7452,7021
14716,4521,9146,16392,11831,10754
14717,16830,11412,3217,13859,11793
14718,10769,15053,15674,11076,14034
14719,5481,9881,9328,4318,16920
14720,1951,4373,16418,9470,5042
14721,16264,11453,14721,8522,5571
14722,4475,10058,15526,3669,17701
14723,15713,9920,16920,4913,14824
14724,3458,16092,8982,17469,15602
14725,9094,2160,5571,11145,17567
14726,5253,15190,14624,12043,16075
14727,14751,4428,7661,3010,14446
14728,4279,9920,1113,15797,7057
14729,16695,2036,12490,15674,9179
14730,15824,16676,1969,17323,10377
14731,12490,148,14822,12929,15511
14732,6386,3138,6590,10377,9673
14733,13892,10555,11883,11242,6914
14734,11096,11333,12490,5242,12212
14735,16805,14006,4318,15797,16920
14736,1833,7120,15482,10951,7119
14737,16220,9167,17478,8632,17667
14738,10287,2052,4395,5644,6651
14739,12188,9556,2037,12686,16665
14740,16234,2368,5481,16385,9328
14741,10039,17377,1,16763,12994
14742,9881,11298,4279,9920,15797
14743,10769,15674,16504,12812,9179
14744,10114,15506,3333,17667,15191
14745,10769,15053,15674,11076,15794
14746,5846,15518,4110,15964,12583
14747,11804,10006,1951,15102,16835
14748,13509,16024,13519,6420,10612
14749,3024,5571,17567,11145,10234
14750,4152,11991,10825,11146,8839
14751,4428,3997,3010,14446,1841
14752,14881,14716,4521,3809,7017
14753,10419,8107,10951,16027,5734
14754,11606,6839,14755,148,7379
14755,14754,6839,7075,1871,12898
14756,11096,11432,11333,2216,12490
14757,2752,8285,14371,7049,9920
14758,11606,148,6584,16726,3539
14759,10769,8173,9095,4428,4271
14760,12490,5242,14392,1934,8073
14761,2859,7512,2435,14136,9797
14762,6386,10377,9673,11858,16122
14763,16963,15724,13577,11103,9213
14764,11096,11333,12490,9362,14545
14765,11733,7021,6590,12686,16665
14766,5391,17219,148,12694,4997
14767,17059,3908,3729,11338,15318
14768,3181,16993,16403,6375,11633
14769,15842,13570,12607,10549,14446
14770,11096,11333,12490,5242,6078
14771,9881,15797,16920,7602,7795
14772,14754,14755,7893,6803,12837
14773,15322,16264,16796,17019,8522
14774,8892,15638,9147,1765,5966
14775,13963,10217,8126,16655,3669
14776,10769,8173,9095,4428,4271
14777,15123,13193,15190,2841,14624
14778,12273,14624,10566,10628,12916
14779,6386,10377,12694,5381,8540
14780,14837,4035,11435,3347,10589
14781,3181,16993,16403,6375,11633
14782,3763,11606,148,16726,2991
14783,11382,17061,11728,16270,12934
14784,7067,15503,15372,12757,13088
14785,12795,232,3763,148,5381
14786,16830,7397,11974,3035,3217
14787,17667,9213,6849,7017,12150
14788,5822,14789,8324,3228,16504
14789,14788,5822,15053,8324,15674
14790,11974,3763,3278,3035,5381
14791,16673,13193,7564,15049,12360
14792,16695,6984,7124,8718,11808
14793,16695,10149,10,8718,5689
14794,16695,2918,6119,15053,10
14795,16695,10,7470,7471,9677
14796,170,11331,15969,4653,8256
14797,8680,8681,13509,6268,6665
14798,12575,2939,306,2913,2851
14799,15322,16264,17019,6418,13733
14800,14918,12273,14012,8798,16831
14801,4430,3138,16776,12694,9673
14802,11663,13957,7009,828,4067
14803,1870,12490,6078,14392,17049
14804,6386,9193,15100,2022,10377
14805,7067,15372,10522,9299,8102
14806,9499,9027,4612,14882,11749
14807,13295,16350,5282,9204,11790
14808,15799,15638,4395,9147,8042
14809,216,11121,3077,9852,14885
14810,8857,3245,14811,14644,3233
14811,8857,17103,15330,15016,14810
14812,6386,3138,10377,9673,14065
14813,7346,15565,3029,2305,5332
14814,3181,16993,16403,6375,11633
14815,12297,15824,16546,14319,15631
14816,13892,16784,15697,10555,7619
14817,10039,15638,11121,16796,4305
14818,15530,2012,4318,2220,4913
14819,12575,2939,2752,2198,8285
14820,7067,15372,13088,8045,10305
14821,9881,16254,11298,14371,4279
14822,9723,1008,3278,9857,15631
14823,232,11606,148,15227,5381
14824,13145,11298,7602,7324,14824
14825,13298,5936,2285,16014,2966
14826,232,12490,148,14822,14856
14827,10236,1628,8897,14561,4458
14828,10122,2368,9289,15619,11650
14829,12795,16695,10,5496,11877
14830,12273,11606,11608,11607,10628
14831,16993,6375,8158,13505,5711
14832,10769,6119,5571,1138,11145
14833,13963,7147,12043,16075,12109
14834,5253,7564,15190,2841,14624
14835,13193,7564,2841,14551,1990
14836,12490,12542,5242,16009,14392
14837,14780,16863,10589,11435,3347
14838,16254,5031,14006,4913,15902
14839,2368,9377,15482,13417,3903
14840,15372,15868,12836,4259,15733
14841,5404,3763,15632,7574,14365
14842,7067,16963,15724,13577,17377
14843,3889,16323,4103,4673,1649
14844,12332,4428,4174,3010,14446
14845,9193,6386,2022,231,16273
14846,5649,9506,15426,13751,14679
14847,10149,16504,6984,10389,8718
14848,2530,8058,16676,1969,17323
14849,7067,15372,13088,9095,10305
14850,12795,232,148,8174,7379
14851,15839,11841,15238,4514,9053
14852,16789,8058,306,2913,3348
14853,1951,4305,8130,16487,7084
14854,10149,16504,10389,15175,5569
14855,12490,3263,5242,16009,14392
14856,11333,3763,3278,14822,5381
14857,10114,16269,8380,15506,1745
14858,2910,11756,9324,16914,1877
14859,3802,11544,4965,16555,15550
14860,3573,3134,7772,9360,16383
14861,16963,10769,10304,13593,17609
14862,14716,4521,9324,15442,9171
14863,14283,12490,5391,6351,12694
14864,13509,15068,6268,14514,5020
14865,10769,15053,15674,11076,6083
14866,6627,15756,14009,7476,13350
14867,17667,4376,14857,17682,10063
14868,7067,12096,15372,13088,10305
14869,8126,10705,148,16347,12109
14870,7067,10761,15372,13370,8241
14871,13145,11298,14371,4318,15797
14872,15372,13088,10305,17440,1569
14873,16092,16385,16953,9661,14392
14874,1138,4428,4174,3997,3010
14875,4847,15734,2236,14673,14136
14876,12575,2939,12008,7012,3431
14877,12795,148,6584,16726,2991
14878,2375,14513,3540,6445,10370
14879,9289,11729,13135,5310,13614
14880,10769,15053,15674,11076,2810
14881,10039,4521,15638,16796,9147
14882,9499,9027,4612,14882,11749
14883,15638,11790,16112,16665,8605
14884,5253,13193,7564,15190,6348
14885,15638,11121,7168,9147,16276
14886,9094,7870,4428,12691,11342
14887,7741,17291,11892,7241,14638
14888,15678,15074,9510,14527,7563
14889,9280,8696,12086,14899,3727
14890,1487,15842,9853,6212,14446
14891,5481,11103,9213,10621,9374
14892,5481,9881,9328,14371,4279
14893,13955,9341,4669,17565,14893
14894,15638,11790,575,12686,1694
14895,10769,12958,14354,5663,15375
14896,7067,10304,15372,13088,10305
14897,6616,11225,275,9510,14527
14898,5404,12455,13726,15632,7574
14899,9280,8696,11843,9510,3727
14900,9147,11790,2966,12686,11342
14901,16432,15435,12212,6056,16946
14902,15506,11121,1745,2390,10966
14903,12490,15674,5242,15763,14034
14904,14751,16504,4428,6984,3997
14905,1686,6849,13150,15067,4376
14906,12795,5642,11606,148,16726
14907,5253,13193,7564,2841,6074
14908,2771,13593,9147,2938,7017
14909,5745,2947,11020,13681,13839
14910,4964,12649,12651,14911,11592
14911,4964,14638,12649,16739,14910
14912,4964,12649,12651,14911,14910
14913,14378,16642,3663,5545,16498
14914,8380,15506,6849,15067,4376
14915,13593,8126,1871,11829,240
14916,10769,8173,8522,3295,9095
14917,6119,1138,4428,10234,11308
14918,15439,12795,14670,567,657
14919,6386,3138,10377,9673,14065
14920,17377,12288,9152,12639,5242
14921,7067,15372,13529,13088,10305
14922,9147,2966,12686,11342,9707
14923,15100,3138,2022,14065,11332
14924,5404,12558,16027,9450,12694
14925,4305,7870,1138,4428,11342
14926,6754,16176,6300,13145,11298
14927,1243,1753,13615,7038,3381
14928,10769,15674,15867,6839,6321
14929,10769,6119,1138,17567,4428
14930,7067,15372,5602,15395,13088
14931,9069,12435,16859,14329,5327
14932,13509,10952,11121,6268,5036
14933,14876,8264,12273,7204,3431
14934,2022,10377,12079,15154,16122
14935,3573,3134,9360,6440,14978
14936,2036,10149,15674,6984,10389
14937,13408,8466,3684,3562,8013
14938,17045,2652,13320,3809,6809
14939,16695,4428,17701,3997,3010
14940,2090,16092,16385,13417,7371
14941,16765,10912,2352,13596,6559
14942,13193,2841,14624,14551,3762
14943,13881,10886,4146,5570,7351
14944,10769,2036,10149,15053,15674
14945,15799,16138,8892,9615,4375
14946,16264,10769,11453,14721,8522
14947,10026,2021,6727,17103,8013
14948,4236,12273,7471,15988,16726
14949,10769,8173,4428,4271,6742
14950,11298,14006,9920,2220,15797
14951,10769,4096,4428,11015,13218
14952,15498,4298,6638,10959,1785
14953,5288,11991,1808,13939,10944
14954,3756,4093,15258,13453,1753
14955,10769,15674,16504,12812,9179
14956,15842,11342,15166,10996,14446
14957,13145,14926,6754,16176,7795
14958,14250,13810,13593,2938,240
14959,9304,2512,16949,17489,8807
14960,16220,9167,8632,14737,14981
14961,16008,8967,4765,12205,13891
14962,17103,10879,3882,4428,12223
14963,6832,6268,14514,5020,17701
14964,5437,1066,15887,14176,1353
14965,294,480,427,16120,13811
14966,17103,15752,15016,8039,17261
14967,10769,6119,10234,4008,6742
14968,1669,2851,16350,11790,12794
14969,12490,12542,16416,5242,16009
14970,10769,8173,8126,9095,4428
14971,8380,12830,16355,1745,11387
14972,13986,2829,2530,7766,11749
14973,17649,16259,16706,3278,6662
14974,12490,5242,14392,1934,3758
14975,9193,15100,12079,16944,14065
14976,10105,11121,1686,15067,10966
14977,13145,11298,14371,9920,7057
14978,3134,3573,14675,9360,3486
14979,10769,8173,9095,4428,12893
14980,10769,11814,15053,10619,6742
14981,17478,9167,16220,8632,14737
14982,9167,10093,9086,6491,16464
14983,9147,11790,8084,16112,9707
14984,7067,15372,13234,64,13088
14985,5851,9147,15668,13519,3665
14986,10832,15799,8892,9615,1765
14987,15272,13683,14431,13509,13074
14988,7614,5247,9014,15526,1871
14989,4564,11342,10996,14446,212
14990,10167,14006,7162,16876,10250
14991,9193,3138,2022,16767,12310
14992,6386,3138,10377,9673,14065
14993,16254,13145,14006,14371,10250
14994,9193,6386,2022,10377,9673
14995,16943,4228,16772,11483,2901
14996,2530,17655,16676,1969,16275
14997,2499,12273,12916,10628,7640
14998,13509,6268,17701,8897,14446
14999,724,10896,10010,7501,3809
15000,5404,5027,15951,3763,9680
15001,4305,4772,9934,9147,10229
15002,9730,15996,15247,2770,5411
15003,9425,16514,15617,13939,290
15004,12795,11606,148,16726,8174
15005,12273,14615,8126,9403,10628
15006,6386,3809,12079,15154,10594
15007,4564,11342,10996,11144,7097
15008,13361,14442,12648,1727,7768
15009,6135,6487,11333,11423,8982
15010,17039,10769,17103,8951,2402
15011,8967,15876,3779,5544,5838
15012,7067,15372,4772,4611,13088
15013,13244,3516,16650,16626,7017
15014,2671,9383,6497,15479,15325
15015,12490,5242,7727,148,14392
15016,17103,14966,15330,15752,17261
15017,5370,9635,13477,15440,12646
15018,16695,16264,11453,14346,17575
15019,10445,12795,1037,354,7021
15020,11620,16307,15748,8996,3761
15021,7152,13963,2851,13807,6590
15022,4428,3010,15132,14446,1841
15023,15845,3933,16975,15287,17440
15024,10769,8173,1329,4428,4271
15025,12490,12542,5242,10608,3403
15026,11298,4279,9920,15797,7602
15027,3820,1871,15227,240,17593
15028,7067,10287,15372,5642,13088
15029,6386,10377,12694,9673,14365
15030,12575,8838,13135,8058,2939
15031,6386,9673,11332,16726,16122
15032,13145,11298,14006,9920,2220
15033,9193,16259,15140,16706,16941
15034,9660,10419,11289,10430,2235
15035,7067,15793,15372,6163,13088
15036,6386,2022,10377,6377,9673
15037,9193,15140,16706,16941,6662
15038,15038,13988,13909,10188,12194
15039,10769,8173,9095,16504,4271
15040,6886,9577,900,12639,3193
15041,13262,10769,8847,9095,4428
15042,11077,10769,16313,15674,12812
15043,9167,16220,9405,16464,13939
15044,15638,9819,16692,9147,16019
15045,13509,6268,6801,2828,14514
15046,16863,10648,14837,4610,6298
15047,1002,10503,4630,9539,10546
15048,10114,1611,17667,1745,11387
15049,16673,5253,14791,15190,2841
15050,4305,6119,1138,16019,4428
15051,4728,11398,15842,13570,13804
15052,10769,15100,15053,15674,11076
15053,10769,15674,11076,6083,14034
15054,4430,11333,10377,12694,5381
15055,3181,16993,16403,6375,11633
15056,10852,15076,6507,11352,5801
15057,2062,17033,16431,1980,2227
15058,10769,8173,7501,9095,4428
15059,10769,8173,7870,8546,4271
15060,13709,7147,9881,16254,11298
15061,10769,10149,15674,16504,12812
15062,10581,1689,8493,12773,3910
15063,1138,4428,13802,3010,14446
15064,16264,1139,15648,9095,5792
15065,10456,15867,5514,14392,3319
15066,8192,12941,9721,12686,16665
15067,10114,16269,8380,15506,1745
15068,12759,5640,10196,3856,16126
15069,16234,2368,16092,9577,900
15070,15474,15558,16784,15697,5333
15071,10769,965,6119,15053,17398
15072,10039,16796,7870,4428,11342
15073,9499,9027,4612,14882,11749
15074,3684,17103,289,11124,16809
15075,4943,1848,16962,4952,8883
15076,8380,1611,1686,10966,4376
15077,12288,15674,16504,10676,11342
15078,10769,15053,7935,15674,11076
15079,7067,15372,14275,13088,10305
15080,16963,10769,10304,6119,3149
15081,8892,16138,15638,4089,9147
15082,3763,148,1421,7890,5763
15083,17103,15016,8951,11124,6079
15084,3895,13570,14392,13225,1541
15085,16092,13977,10910,14392,17469
15086,6657,12727,4124,204,82
15087,2088,2087,13145,8294,10250
15088,6386,9193,3138,2022,12079
15089,13584,9063,1487,13570,11867
15090,6632,11316,2052,3486,3177
15091,16695,10769,15053,15674,10
15092,12273,14915,11829,7124,12916
15093,3820,4234,9212,4763,240
15094,10769,15674,3235,16504,12812
15095,10545,11267,16941,7017,16845
15096,2530,16676,12941,1969,16275
15097,6351,17656,12786,2144,12212
15098,16385,15321,13417,7765,9661
15099,1138,4428,15726,3010,14446
15100,9193,2022,14251,9673,14065
15101,12490,16416,8433,5563,14392
15102,16324,2829,15102,14655,16960
15103,5404,8665,12558,9204,14822
15104,9193,3138,2022,9673,14065
15105,13135,13614,17472,16228,241
15106,7067,16254,15372,14251,13088
15107,213,8749,13819,17027,11297
15108,213,8749,17027,11297,1287
15109,4475,16673,5027,5327,2300
15110,1951,12575,2939,12686,16379
15111,15724,13577,2808,2202,13043
15112,4318,15797,5573,5643,4913
15113,5370,8663,8528,6328,15979
15114,4634,11387,16953,7017,12978
15115,15951,3763,1546,5381,4863
15116,10769,8173,6119,9095,4428
15117,12441,12126,12172,5580,8577
15118,17273,11387,10966,12956,16652
15119,8126,148,16321,14973,12109
15120,5027,15951,3763,3278,1546
15121,8126,148,14973,8559,12109
15122,2302,17273,9146,7222,423
15123,5404,3100,16830,3620,3217
15124,15799,16138,8892,1781,9615
15125,4279,14371,9920,15797,5573
15126,1951,16106,16487,9470,1731
15127,3584,13737,4020,3585,13372
15128,14881,10039,4521,15638,16796
15129,6135,11333,12694,11457,2903
15130,10769,11076,9095,6945,4428
15131,7067,15372,8198,7597,17111
15132,10769,8173,15053,9095,4428
15133,10769,6119,10234,4008,5888
15134,5257,15824,2022,9673,16648
15135,13509,1688,6268,14514,5020
15136,5370,12639,5282,8663,6328
15137,15411,15410,15409,5247,9014
15138,15411,15410,15409,5247,9014
15139,15411,15410,15409,5247,9014
15140,16853,15140,16706,6662,17457
15141,15379,12273,10379,9093,13430
15142,6139,10234,13557,5623,4008
15143,12575,6093,2939,2752,17472
15144,10039,2199,14654,14721,8522
15145,3138,10377,9673,14065,16122
15146,7067,17596,15372,4987,13088
15147,7533,16203,7869,8313,15873
15148,9458,3138,9450,10377,14065
15149,9723,1008,3278,9857,16330
15150,13453,11201,3904,10912,11196
15151,7516,7557,5327,8787,3877
15152,4475,7557,3620,16350,15526
15153,12273,17308,678,12133,7485
15154,3138,2022,4389,10377,12079
15155,11614,9426,15638,6627,10288
15156,10149,16504,5367,10389,3230
15157,3763,148,6584,16726,7379
15158,17021,3620,17020,8392,1703
15159,2771,2938,7768,16269,17667
15160,6655,16611,13372,10959,10960
15161,13453,13036,11269,1243,1838
15162,16493,12273,15228,8252,15749
15163,9881,11298,14006,14371,7057
15164,9289,2949,13927,10711,17472
15165,8126,148,10278,8989,5604
15166,1487,15842,10879,10464,9750
15167,16853,15140,170,4653,16706
15168,13963,12008,7012,2101,16655
15169,13963,7147,11638,14791,4318
15170,13193,14791,15190,6074,14551
15171,13963,8126,16655,3669,15168
15172,16611,7564,6074,14624,8012
15173,10257,1820,2110,564,7021
15174,4154,11819,8344,16807,11493
15175,16695,10149,10,8718,5689
15176,8209,7004,4795,1944,12686
15177,3181,16993,16403,6375,11633
15178,3300,5370,5542,8663,6328
15179,1833,15482,7120,7119,5282
15180,11279,7067,9182,15372,13088
15181,17342,17045,17377,2625,4192
15182,5988,18,1117,6212,15779
15183,10838,16963,10769,10304,6418
15184,15379,12273,13414,10541,12916
15185,10769,15186,15053,15674,12079
15186,10149,15185,15187,15188,9179
15187,10149,15186,15185,16504,15188
15188,10149,15186,15185,16504,15187
15189,7067,15372,1113,13088,10305
15190,13193,7564,15190,14624,14551
15191,15100,6627,1272,13370,14251
15192,12490,148,14822,16726,15862
15193,2771,6627,13593,17288,14251
15194,12490,12542,4389,5242,16009
15195,15244,17103,12332,13289,8013
15196,13453,6277,16110,1838,8464
15197,16234,2368,9660,541,1048
15198,10769,10149,15674,16504,16343
15199,10769,2036,15053,15674,11076
15200,16092,3903,16895,14392,15602
15201,14751,1138,4428,4174,3010
15202,4475,13752,15526,5773,13751
15203,9193,11332,16122,2591,16768
15204,16963,10769,15868,11342,16253
15205,1581,6386,1497,4838,14189
15206,14881,10039,15941,15701,8522
15207,2036,2358,10149,15674,10389
15208,10769,15053,15674,11076,9095
15209,12575,2939,15414,16614,11281
15210,3573,3134,11038,6632,14675
15211,10769,15674,5514,240,9179
15212,4943,2901,10912,4952,13596
15213,2036,15053,15674,16504,14034
15214,3820,6829,13593,2938,9212
15215,3181,16993,16403,6375,11633
15216,4428,3010,14446,212,6213
15217,10149,16504,6984,10389,6044
15218,7452,10349,16483,2829,16324
15219,2208,5354,7021,8492,15842
15220,15638,9147,16019,8130,2966
15221,7067,15372,8433,13088,1333
15222,7067,15372,13088,10305,6657
15223,13509,9986,11261,16066,6268
15224,7067,15372,10217,13088,10305
15225,7147,9881,13145,11298,14006
15226,5253,13193,15190,2841,14624
15227,3820,6829,14791,4945,1871
15228,16493,15162,148,203,15749
15229,15369,10732,2463,9170,3280
15230,10287,8126,17609,13547,4514
15231,7067,15372,14533,13088,10305
15232,7067,7012,16655,13088,15399
15233,1138,4428,13557,3010,14446
15234,13824,10912,9510,4952,16687
15235,10769,6119,5571,1138,17567
15236,4922,10041,6251,15351,13148
15237,12686,9707,13519,8576,1299
15238,10277,2008,14851,14084,16178
15239,14881,15638,9890,3489,9147
15240,16695,2036,12983,15053,15674
15241,2036,12490,15674,2583,6984
15242,10523,12907,17293,11550,3181
15243,5404,16773,148,15632,7574
15244,16595,14619,16943,4228,15195
15245,7067,16963,15724,13577,11546
15246,11333,7235,12694,9673,5433
15247,15996,13498,16765,7791,8125
15248,5257,15824,2530,4074,14279
15249,9615,8892,16138,15799,9341
15250,16264,10769,11453,14721,8522
15251,7629,8937,11620,4463,10196
15252,2253,10732,17460,3280,2204
15253,1833,8333,15821,4856,319
15254,9079,3332,8013,14527,8051
15255,5404,15123,3100,16830,3217
15256,9499,9027,4612,14882,11749
15257,13193,7564,15190,14624,14551
15258,4093,7976,16110,6251,8464
15259,5288,1808,16749,6891,9475
15260,10419,3300,15821,4309,1657
